여행나라,여행도시,날짜,최고_기온,최저_기온,강수량,습도,적설량,불쾌지수
호주,시드니,2015-06-01,16.16,10.07,2.36,76.5,0.0,56.9
호주,시드니,2015-07-01,14.61,7.78,1.1,72.23,0.0,55.33
호주,시드니,2015-08-01,16.84,9.16,1.37,68.58,0.0,56.81
호주,시드니,2015-09-01,18.04,11.2,2.1,70.27,0.0,58.15
호주,시드니,2015-10-01,23.27,15.61,1.36,69.39,0.0,62.12
호주,시드니,2015-11-01,23.73,16.89,2.52,72.73,0.0,62.9
호주,시드니,2015-12-01,24.26,17.65,2.72,70.1,0.0,63.46
호주,시드니,2016-01-01,24.6,18.79,9.05,76.42,0.0,64.54
호주,시드니,2016-02-01,25.49,19.51,0.82,74.76,0.0,64.59
호주,시드니,2016-03-01,24.74,19.22,1.82,76.03,0.0,64.24
호주,시드니,2016-04-01,22.6,16.72,1.74,76.5,0.0,62.32
호주,시드니,2016-05-01,20.62,12.56,0.62,65.81,0.0,59.75
호주,시드니,2016-06-01,16.52,10.95,5.79,71.7,0.0,57.39
호주,시드니,2016-07-01,16.3,9.79,2.74,71.16,0.0,56.83
호주,시드니,2016-08-01,16.81,9.44,3.03,71.1,0.0,56.9
호주,시드니,2016-09-01,18.6,12.11,2.22,70.6,0.0,58.76
호주,시드니,2016-10-01,21.47,13.05,1.35,59.1,0.0,60.32
호주,시드니,2016-11-01,23.95,15.9,0.86,65.93,0.0,62.49
호주,시드니,2016-12-01,25.89,18.94,2.08,69.81,0.0,64.62
호주,시드니,2017-01-01,28.23,19.85,1.45,71.74,0.0,65.91
호주,시드니,2017-02-01,27.15,19.9,4.28,73.18,0.0,65.74
호주,시드니,2017-03-01,23.95,18.71,7.81,80.9,0.0,64.12
호주,시드니,2017-04-01,21.38,13.21,2.57,74.97,0.0,60.39
호주,시드니,2017-05-01,19.06,10.48,0.99,76.19,0.0,58.27
호주,시드니,2017-06-01,16.58,9.14,2.42,80.63,0.0,56.68
호주,시드니,2017-07-01,16.85,6.06,0.88,65.61,0.0,55.56
호주,시드니,2017-08-01,17.55,7.45,0.53,60.32,0.0,56.42
호주,시드니,2017-09-01,22.02,9.31,0.19,51.47,0.0,58.99
호주,시드니,2017-10-01,22.52,13.77,1.38,73.26,0.0,61.05
호주,시드니,2017-11-01,22.33,14.8,2.82,74.0,0.0,61.46
호주,시드니,2017-12-01,26.8,18.26,2.02,73.06,0.0,64.71
호주,시드니,2018-01-01,27.25,18.39,1.0,73.77,0.0,64.87
호주,시드니,2018-02-01,25.93,17.86,2.48,70.71,0.0,64.22
호주,시드니,2018-03-01,25.28,17.52,2.18,73.45,0.0,63.79
호주,시드니,2018-04-01,24.42,16.48,0.7,72.13,0.0,62.91
호주,시드니,2018-05-01,20.06,10.11,0.42,70.13,0.0,58.53
호주,시드니,2018-06-01,16.15,8.29,2.75,77.0,0.0,56.14
호주,시드니,2018-07-01,17.95,5.89,0.11,62.16,0.0,55.95
호주,시드니,2018-08-01,17.46,6.98,0.61,59.29,0.0,56.19
호주,시드니,2018-09-01,19.16,8.94,1.5,70.27,0.0,57.68
호주,시드니,2018-10-01,20.48,13.41,4.26,79.45,0.0,60.13
호주,시드니,2018-11-01,23.02,14.6,3.68,71.47,0.0,61.7
호주,시드니,2018-12-01,25.77,17.27,1.29,77.29,0.0,63.83
호주,시드니,2019-01-01,28.39,20.54,0.99,79.68,0.0,66.21
호주,시드니,2019-02-01,26.24,18.39,2.28,72.5,0.0,64.55
호주,시드니,2019-03-01,25.17,17.68,6.04,76.39,0.0,64.08
호주,시드니,2019-04-01,22.88,14.03,0.67,79.23,0.0,61.28
호주,시드니,2019-05-01,20.71,10.6,0.91,70.97,0.0,58.99
호주,시드니,2019-06-01,16.92,8.94,2.71,77.23,0.0,56.73
호주,시드니,2019-07-01,17.6,7.89,0.6,68.71,0.0,56.62
호주,시드니,2019-08-01,17.51,7.23,2.06,65.74,0.0,56.28
호주,시드니,2019-09-01,20.01,9.55,3.01,70.17,0.0,58.29
호주,시드니,2019-10-01,22.39,11.57,1.02,70.39,0.0,60.08
호주,시드니,2019-11-01,24.81,14.32,1.21,64.2,0.0,62.21
호주,시드니,2019-12-01,27.33,16.63,0.49,66.48,0.0,64.14
호주,시드니,2020-01-01,27.15,19.51,3.23,76.94,0.0,65.48
호주,시드니,2020-02-01,25.4,18.82,9.71,78.52,0.0,64.96
호주,시드니,2020-03-01,23.44,16.25,4.26,79.45,0.0,62.6
호주,시드니,2020-04-01,22.48,13.3,2.98,73.93,0.0,60.9
호주,시드니,2020-05-01,18.17,9.85,3.17,74.68,0.0,57.64
호주,시드니,2020-06-01,16.59,8.02,1.68,79.27,0.0,56.23
호주,시드니,2020-07-01,16.1,7.95,4.95,78.48,0.0,55.93
호주,시드니,2020-08-01,17.05,7.35,2.17,69.26,0.0,56.14
호주,시드니,2020-09-01,20.49,10.49,1.54,70.1,0.0,58.86
호주,시드니,2020-10-01,22.02,13.02,4.42,76.48,0.0,60.63
호주,시드니,2020-11-01,23.94,14.76,2.44,74.37,0.0,62.1
호주,시드니,2020-12-01,23.86,16.96,3.93,74.52,0.0,63.07
호주,시드니,2021-01-01,25.11,17.37,2.23,75.94,0.0,63.66
호주,시드니,2021-02-01,23.78,18.14,3.82,79.21,0.0,63.53
호주,시드니,2021-03-01,23.17,16.72,9.2,77.03,0.0,62.97
호주,시드니,2021-04-01,21.7,12.07,0.56,74.47,0.0,59.99
호주,시드니,2021-05-01,18.85,10.56,2.85,76.42,0.0,58.22
호주,시드니,2021-06-01,16.24,7.97,2.5,78.47,0.0,56.05
호주,시드니,2021-07-01,16.06,7.26,0.97,70.0,0.0,55.72
호주,시드니,2021-08-01,18.62,7.85,2.67,66.65,0.0,56.99
호주,시드니,2021-09-01,20.44,9.59,1.51,66.47,0.0,58.47
호주,시드니,2021-10-01,21.82,11.66,2.6,70.19,0.0,59.92
호주,시드니,2021-11-01,20.97,14.32,5.15,78.17,0.0,60.77
호주,시드니,2021-12-01,23.74,16.3,3.12,77.61,0.0,62.69
호주,시드니,2022-01-01,25.36,19.59,3.76,80.16,0.0,64.81
호주,시드니,2022-02-01,25.04,17.98,6.65,77.75,0.0,64.2
호주,시드니,2022-03-01,22.89,17.4,11.39,82.71,0.0,63.28
호주,시드니,2022-04-01,22.0,14.25,5.6,80.57,0.0,61.19
호주,시드니,2022-05-01,19.09,11.36,3.83,80.42,0.0,58.67
호주,시드니,2022-06-01,16.08,7.44,0.43,70.9,0.0,55.81
호주,시드니,2022-07-01,15.53,8.75,8.66,75.97,0.0,55.95
호주,시드니,2022-08-01,17.87,8.75,2.0,70.39,0.0,57.06
호주,시드니,2022-09-01,18.36,10.61,2.81,74.77,0.0,58.04
호주,시드니,2022-10-01,20.68,13.05,5.57,76.94,0.0,60.1
호주,시드니,2022-11-01,21.92,12.53,0.66,67.8,0.0,60.27
호주,시드니,2022-12-01,22.87,14.24,0.84,70.13,0.0,61.36
호주,시드니,2023-01-01,24.69,17.55,5.5,79.32,0.0,63.78
호주,시드니,2023-02-01,25.96,17.87,3.44,74.36,0.0,64.31
호주,시드니,2023-03-01,26.04,17.61,3.19,75.06,0.0,64.22
호주,시드니,2023-04-01,21.29,12.97,2.79,76.5,0.0,60.25
호주,시드니,2023-05-01,18.4,8.6,0.98,71.52,0.0,57.23
호주,시드니,2023-06-01,17.49,7.99,0.66,70.37,0.0,56.61
호주,시드니,2023-07-01,18.39,7.23,0.71,70.42,0.0,56.67
호주,시드니,2023-08-01,18.76,8.08,1.34,75.58,0.0,57.16
호주,시드니,2023-09-01,22.56,9.56,0.62,64.6,0.0,59.32
호주,시드니,2023-10-01,24.01,11.83,1.37,61.45,0.0,60.86
호주,시드니,2023-11-01,22.88,15.3,4.44,79.17,0.0,61.97
호주,시드니,2023-12-01,26.06,17.59,3.81,77.32,0.0,64.26
호주,시드니,2024-01-01,26.2,19.12,3.8,76.42,0.0,64.97
호주,시드니,2024-02-01,26.11,18.93,2.84,79.17,0.0,64.77
호주,시드니,2024-03-01,25.07,16.52,1.9,78.42,0.0,63.27
호주,시드니,2024-04-01,21.48,13.51,5.35,78.97,0.0,60.64
호주,시드니,2024-05-01,18.41,10.85,5.17,82.58,0.0,58.16
호주,시드니,2024-06-01,15.64,7.1,4.64,77.9,0.0,55.38
호주,시드니,2024-07-01,15.76,7.82,1.24,72.77,0.0,55.82
호주,시드니,2024-08-01,19.07,9.44,1.15,73.58,0.0,57.84
호주,시드니,2024-09-01,21.78,10.32,1.99,57.8,0.0,59.33
호주,시드니,2024-10-01,21.33,11.93,1.33,72.03,0.0,59.8
호주,시드니,2024-11-01,24.73,17.09,4.03,75.3,0.0,63.5
호주,시드니,2024-12-01,26.47,18.66,1.71,73.13,0.0,64.72
호주,시드니,2025-01-01,24.82,18.57,6.08,77.81,0.0,64.32
호주,시드니,2025-02-01,25.7,18.94,2.36,75.89,0.0,64.57
호주,시드니,2025-03-01,25.01,19.27,3.65,77.19,0.0,64.52
호주,시드니,2025-04-01,22.83,15.04,3.35,76.43,0.0,61.79
호주,시드니,2025-05-01,19.0,12.56,6.29,79.45,0.0,59.17
호주,시드니,2025-06-01,15.9,7.1,0.56,72.83,0.0,55.6
호주,멜버른,2014-01-01,27.12,15.43,0.64,57.35,0.0,63.58
호주,멜버른,2014-02-01,27.33,15.25,0.76,60.64,0.0,63.6
호주,멜버른,2014-03-01,24.18,13.78,2.03,68.61,0.0,61.77
호주,멜버른,2014-04-01,19.36,11.92,2.46,73.73,0.0,59.0
호주,멜버른,2014-05-01,17.51,10.39,1.63,76.26,0.0,57.59
호주,멜버른,2014-06-01,14.13,8.86,1.55,81.1,0.0,55.57
호주,멜버른,2014-07-01,13.2,7.3,1.24,78.45,0.0,54.55
호주,멜버른,2014-08-01,14.1,6.39,0.72,79.35,0.0,54.57
호주,멜버른,2014-09-01,16.97,8.3,1.98,72.93,0.0,56.5
호주,멜버른,2014-10-01,20.48,9.69,1.08,67.26,0.0,58.53
호주,멜버른,2014-11-01,22.38,11.28,1.93,62.43,0.0,59.98
호주,멜버른,2014-12-01,23.64,13.68,1.31,66.58,0.0,61.47
호주,멜버른,2015-01-01,25.01,14.97,1.72,64.1,0.0,62.59
호주,멜버른,2015-02-01,26.49,15.98,1.26,66.86,0.0,63.58
호주,멜버른,2015-03-01,22.45,12.67,0.39,64.03,0.0,60.54
호주,멜버른,2015-04-01,18.23,10.41,1.45,73.63,0.0,57.9
호주,멜버른,2015-05-01,16.01,9.05,1.18,73.87,0.0,56.43
호주,멜버른,2015-06-01,13.38,6.86,0.72,80.17,0.0,54.47
호주,멜버른,2015-07-01,12.07,6.12,1.85,77.06,0.0,53.57
호주,멜버른,2015-08-01,12.6,6.82,1.42,76.81,0.0,54.1
호주,멜버른,2015-09-01,15.71,7.45,1.1,75.0,0.0,55.65
호주,멜버른,2015-10-01,23.81,11.09,0.72,63.16,0.0,60.46
호주,멜버른,2015-11-01,22.5,11.72,1.24,65.5,0.0,60.19
호주,멜버른,2015-12-01,27.5,14.33,1.1,56.45,0.0,63.31
호주,멜버른,2016-01-01,25.74,15.61,2.54,66.55,0.0,63.21
호주,멜버른,2016-02-01,24.95,15.26,0.2,67.28,0.0,62.59
호주,멜버른,2016-03-01,24.64,14.99,0.94,68.81,0.0,62.4
호주,멜버른,2016-04-01,21.6,12.56,1.12,66.47,0.0,60.16
호주,멜버른,2016-05-01,17.26,10.17,2.26,71.61,0.0,57.4
호주,멜버른,2016-06-01,13.19,7.4,2.63,81.9,0.0,54.54
호주,멜버른,2016-07-01,13.13,7.61,2.14,78.94,0.0,54.62
호주,멜버른,2016-08-01,14.21,7.03,2.4,75.94,0.0,54.81
호주,멜버른,2016-09-01,15.42,9.0,3.92,76.77,0.0,56.11
호주,멜버른,2016-10-01,17.58,8.56,2.01,65.87,0.0,56.87
호주,멜버른,2016-11-01,19.45,10.85,2.12,70.07,0.0,58.59
호주,멜버른,2016-12-01,24.62,13.43,1.51,62.58,0.0,61.78
호주,멜버른,2017-01-01,26.44,14.98,1.08,61.81,0.0,63.14
호주,멜버른,2017-02-01,25.59,13.64,1.55,63.04,0.0,62.27
호주,멜버른,2017-03-01,26.67,14.9,1.64,68.74,0.0,63.24
호주,멜버른,2017-04-01,19.8,11.26,3.17,74.57,0.0,58.92
호주,멜버른,2017-05-01,16.26,8.18,1.07,78.74,0.0,56.18
호주,멜버른,2017-06-01,14.08,5.54,0.48,82.3,0.0,54.23
호주,멜버른,2017-07-01,13.25,5.4,1.55,75.84,0.0,53.78
호주,멜버른,2017-08-01,13.38,5.87,1.9,75.71,0.0,54.01
호주,멜버른,2017-09-01,16.07,7.05,2.08,68.7,0.0,55.61
호주,멜버른,2017-10-01,19.85,9.21,1.91,70.13,0.0,58.07
호주,멜버른,2017-11-01,25.1,13.21,1.61,65.2,0.0,61.89
호주,멜버른,2017-12-01,24.12,13.07,3.56,68.06,0.0,61.51
호주,멜버른,2018-01-01,26.97,15.89,2.05,63.61,0.0,63.8
호주,멜버른,2018-02-01,27.04,14.84,0.43,61.36,0.0,63.29
호주,멜버른,2018-03-01,24.98,13.53,1.23,60.52,0.0,61.96
호주,멜버른,2018-04-01,21.81,11.28,0.56,70.83,0.0,59.72
호주,멜버른,2018-05-01,16.69,9.44,2.29,72.0,0.0,56.86
호주,멜버른,2018-06-01,13.38,6.04,1.97,82.43,0.0,54.07
호주,멜버른,2018-07-01,13.7,6.81,1.28,72.71,0.0,54.56
호주,멜버른,2018-08-01,13.95,5.74,1.58,70.58,0.0,54.21
호주,멜버른,2018-09-01,16.49,6.09,1.17,69.63,0.0,55.41
호주,멜버른,2018-10-01,21.33,8.96,0.97,65.65,0.0,58.58
호주,멜버른,2018-11-01,21.55,10.87,3.97,67.8,0.0,59.51
호주,멜버른,2018-12-01,25.44,14.28,3.05,68.55,0.0,62.55
호주,멜버른,2019-01-01,29.25,15.86,0.39,61.84,0.0,64.6
호주,멜버른,2019-02-01,26.41,14.11,0.54,61.64,0.0,62.74
호주,멜버른,2019-03-01,25.61,14.4,0.55,61.0,0.0,62.53
호주,멜버른,2019-04-01,22.14,10.35,0.62,63.8,0.0,59.47
호주,멜버른,2019-05-01,16.88,9.41,3.15,75.9,0.0,56.91
호주,멜버른,2019-06-01,14.45,6.76,2.93,81.37,0.0,54.78
호주,멜버른,2019-07-01,14.19,6.83,1.83,78.65,0.0,54.74
호주,멜버른,2019-08-01,13.55,5.85,2.56,76.61,0.0,54.04
호주,멜버른,2019-09-01,16.92,7.24,2.63,73.57,0.0,56.02
호주,멜버른,2019-10-01,20.54,9.23,1.23,66.61,0.0,58.37
호주,멜버른,2019-11-01,21.39,9.93,2.83,64.8,0.0,59.03
호주,멜버른,2019-12-01,25.24,12.56,0.34,60.71,0.0,61.62
호주,멜버른,2020-01-01,26.6,13.77,2.49,65.74,0.0,62.8
호주,멜버른,2020-02-01,24.19,14.51,3.64,74.31,0.0,62.16
호주,멜버른,2020-03-01,22.56,12.66,1.56,67.84,0.0,60.62
호주,멜버른,2020-04-01,18.74,10.04,4.49,74.53,0.0,57.96
호주,멜버른,2020-05-01,15.22,7.71,1.83,77.84,0.0,55.53
호주,멜버른,2020-06-01,13.75,5.88,1.79,83.53,0.0,54.17
호주,멜버른,2020-07-01,12.99,6.18,1.23,85.16,0.0,54.01
호주,멜버른,2020-08-01,13.71,6.77,2.25,78.74,0.0,54.51
호주,멜버른,2020-09-01,17.0,8.2,2.16,72.1,0.0,56.47
호주,멜버른,2020-10-01,18.33,9.36,3.62,75.58,0.0,57.5
호주,멜버른,2020-11-01,23.75,11.7,1.91,65.4,0.0,60.72
호주,멜버른,2020-12-01,22.56,11.56,2.26,64.97,0.0,60.18
호주,멜버른,2021-01-01,24.67,14.11,3.57,68.61,0.0,62.18
호주,멜버른,2021-02-01,24.1,13.44,1.03,67.93,0.0,61.55
호주,멜버른,2021-03-01,21.89,12.51,1.91,73.61,0.0,60.29
호주,멜버른,2021-04-01,19.87,10.19,1.1,71.73,0.0,58.48
호주,멜버른,2021-05-01,16.72,8.22,2.36,76.1,0.0,56.36
호주,멜버른,2021-06-01,14.16,6.86,2.82,83.2,0.0,54.71
호주,멜버른,2021-07-01,12.91,6.59,1.92,78.97,0.0,54.11
호주,멜버른,2021-08-01,15.07,7.6,1.16,74.71,0.0,55.45
호주,멜버른,2021-09-01,17.09,7.9,3.52,72.83,0.0,56.36
호주,멜버른,2021-10-01,18.4,8.44,3.06,73.97,0.0,57.14
호주,멜버른,2021-11-01,19.63,9.84,3.87,73.13,0.0,58.25
호주,멜버른,2021-12-01,23.82,11.69,1.05,66.16,0.0,60.72
호주,멜버른,2022-01-01,28.63,17.34,3.62,66.74,0.0,65.23
호주,멜버른,2022-02-01,25.38,14.67,1.02,65.25,0.0,62.58
호주,멜버른,2022-03-01,24.32,14.5,2.06,73.84,0.0,62.12
호주,멜버른,2022-04-01,20.84,11.59,3.15,75.2,0.0,59.49
호주,멜버른,2022-05-01,16.11,8.08,1.34,81.52,0.0,56.07
호주,멜버른,2022-06-01,13.15,7.09,3.35,80.23,0.0,54.36
호주,멜버른,2022-07-01,13.01,5.06,2.16,82.42,0.0,53.51
호주,멜버른,2022-08-01,14.48,7.05,2.92,79.29,0.0,54.92
호주,멜버른,2022-09-01,15.66,7.33,2.98,78.8,0.0,55.53
호주,멜버른,2022-10-01,18.2,8.67,6.91,80.0,0.0,57.12
호주,멜버른,2022-11-01,19.12,9.96,4.95,74.37,0.0,58.09
호주,멜버른,2022-12-01,23.25,11.34,2.37,68.39,0.0,60.38
호주,멜버른,2023-01-01,26.05,14.93,1.1,67.42,0.0,62.97
호주,멜버른,2023-02-01,25.2,14.2,1.11,64.75,0.0,62.32
호주,멜버른,2023-03-01,22.91,13.04,1.45,70.84,0.0,60.91
호주,멜버른,2023-04-01,19.69,10.0,2.87,78.17,0.0,58.34
호주,멜버른,2023-05-01,15.31,7.85,2.97,79.29,0.0,55.6
호주,멜버른,2023-06-01,14.23,7.73,2.48,78.03,0.0,55.11
호주,멜버른,2023-07-01,14.3,7.32,0.95,78.48,0.0,55.02
호주,멜버른,2023-08-01,15.01,7.05,1.79,79.42,0.0,55.18
호주,멜버른,2023-09-01,19.0,8.16,0.75,69.43,0.0,57.3
호주,멜버른,2023-10-01,18.69,8.78,3.32,68.13,0.0,57.41
호주,멜버른,2023-11-01,21.0,12.59,1.89,71.17,0.0,59.95
호주,멜버른,2023-12-01,22.85,13.9,4.8,72.97,0.0,61.38
호주,멜버른,2024-01-01,24.42,14.55,4.56,74.13,0.0,62.32
호주,멜버른,2024-02-01,26.34,14.23,0.35,63.86,0.0,62.75
호주,멜버른,2024-03-01,24.76,13.73,0.66,64.42,0.0,61.92
호주,멜버른,2024-04-01,18.05,10.14,3.09,77.17,0.0,57.71
호주,멜버른,2024-05-01,16.34,7.57,1.29,83.23,0.0,55.95
호주,멜버른,2024-06-01,13.1,5.8,1.2,80.93,0.0,53.9
호주,멜버른,2024-07-01,12.35,6.04,3.2,82.55,0.0,53.59
호주,멜버른,2024-08-01,16.98,8.37,1.22,73.84,0.0,56.55
호주,멜버른,2024-09-01,16.88,8.73,2.05,69.27,0.0,56.64
호주,멜버른,2024-10-01,19.86,9.6,2.11,69.1,0.0,58.24
호주,멜버른,2024-11-01,23.55,12.9,2.54,64.53,0.0,61.16
호주,멜버른,2024-12-01,26.09,14.43,1.49,61.26,0.0,62.8
호주,멜버른,2025-01-01,26.75,16.25,1.27,58.74,0.0,63.81
호주,멜버른,2025-02-01,27.48,16.18,2.27,62.43,0.0,64.15
호주,멜버른,2025-03-01,25.4,15.23,2.37,68.03,0.0,62.9
호주,멜버른,2025-04-01,22.46,13.46,1.31,66.3,0.0,60.89
호주,멜버른,2025-05-01,17.47,8.97,0.85,70.48,0.0,57.0
호주,멜버른,2025-06-01,13.22,7.08,1.81,77.0,0.0,54.45
호주,브리즈번,2014-01-01,28.76,21.35,2.13,71.19,0.0,66.82
호주,브리즈번,2014-02-01,28.65,21.01,0.48,70.79,0.0,66.46
호주,브리즈번,2014-03-01,27.15,20.34,4.15,75.68,0.0,65.92
호주,브리즈번,2014-04-01,26.18,17.51,0.69,75.87,0.0,64.05
호주,브리즈번,2014-05-01,22.8,14.43,0.72,74.77,0.0,61.41
호주,브리즈번,2014-06-01,21.4,12.34,0.3,71.53,0.0,59.97
호주,브리즈번,2014-07-01,20.75,8.85,0.23,61.16,0.0,58.29
호주,브리즈번,2014-08-01,20.33,11.71,3.89,71.71,0.0,59.34
호주,브리즈번,2014-09-01,23.12,12.87,0.75,69.07,0.0,60.9
호주,브리즈번,2014-10-01,27.27,16.0,0.31,65.81,0.0,63.85
호주,브리즈번,2014-11-01,29.41,20.36,0.8,68.17,0.0,66.54
호주,브리즈번,2014-12-01,28.65,20.75,4.76,76.42,0.0,66.8
호주,브리즈번,2015-01-01,28.5,21.84,7.22,80.26,0.0,67.46
호주,브리즈번,2015-02-01,27.0,20.65,5.85,78.64,0.0,66.15
호주,브리즈번,2015-03-01,28.61,20.8,0.95,77.03,0.0,66.41
호주,브리즈번,2015-04-01,24.51,16.5,4.33,75.47,0.0,63.18
호주,브리즈번,2015-05-01,22.73,13.7,2.84,75.81,0.0,61.16
호주,브리즈번,2015-06-01,19.97,12.28,1.24,77.57,0.0,59.38
호주,브리즈번,2015-07-01,19.22,10.07,0.54,73.58,0.0,58.16
호주,브리즈번,2015-08-01,21.7,11.21,1.47,70.61,0.0,59.66
호주,브리즈번,2015-09-01,22.56,12.45,1.37,70.47,0.0,60.52
호주,브리즈번,2015-10-01,25.36,16.26,2.44,74.45,0.0,63.32
호주,브리즈번,2015-11-01,28.15,19.38,2.21,75.63,0.0,65.76
호주,브리즈번,2015-12-01,27.31,19.63,3.21,73.13,0.0,65.6
호주,브리즈번,2016-01-01,28.46,20.4,5.08,74.81,0.0,66.6
호주,브리즈번,2016-02-01,29.58,21.63,1.73,74.69,0.0,67.23
호주,브리즈번,2016-03-01,27.72,20.79,1.93,79.03,0.0,66.14
호주,브리즈번,2016-04-01,26.21,18.6,0.81,75.37,0.0,64.51
호주,브리즈번,2016-05-01,25.36,15.04,0.77,69.35,0.0,62.71
호주,브리즈번,2016-06-01,19.66,12.37,4.18,74.43,0.0,59.34
호주,브리즈번,2016-07-01,20.76,11.53,1.15,71.39,0.0,59.4
호주,브리즈번,2016-08-01,20.94,11.6,1.88,73.0,0.0,59.51
호주,브리즈번,2016-09-01,23.23,14.58,2.3,71.87,0.0,61.72
호주,브리즈번,2016-10-01,26.25,14.96,0.97,64.42,0.0,63.05
호주,브리즈번,2016-11-01,29.29,19.09,1.49,67.37,0.0,66.04
호주,브리즈번,2016-12-01,29.95,21.04,1.41,71.61,0.0,67.11
호주,브리즈번,2017-01-01,30.53,21.7,3.21,74.52,0.0,67.83
호주,브리즈번,2017-02-01,31.64,22.0,1.75,68.32,0.0,68.24
호주,브리즈번,2017-03-01,28.86,20.99,5.91,80.06,0.0,67.11
호주,브리즈번,2017-04-01,25.04,15.38,0.27,72.3,0.0,62.68
호주,브리즈번,2017-05-01,23.59,14.29,1.4,78.65,0.0,61.7
호주,브리즈번,2017-06-01,21.68,12.04,2.67,76.73,0.0,60.03
호주,브리즈번,2017-07-01,21.97,9.74,1.01,70.26,0.0,59.16
호주,브리즈번,2017-08-01,24.35,11.04,0.18,59.16,0.0,60.64
호주,브리즈번,2017-09-01,27.61,13.92,0.18,58.5,0.0,63.13
호주,브리즈번,2017-10-01,25.72,17.55,6.52,80.39,0.0,64.3
호주,브리즈번,2017-11-01,25.46,16.47,3.15,75.8,0.0,63.49
호주,브리즈번,2017-12-01,29.43,19.68,2.15,75.42,0.0,66.41
호주,브리즈번,2018-01-01,30.64,20.32,1.21,71.48,0.0,67.07
호주,브리즈번,2018-02-01,28.86,20.39,8.34,78.18,0.0,67.1
호주,브리즈번,2018-03-01,27.46,19.86,1.88,81.58,0.0,65.64
호주,브리즈번,2018-04-01,26.28,17.56,1.37,76.73,0.0,64.16
호주,브리즈번,2018-05-01,23.87,13.49,0.89,70.16,0.0,61.47
호주,브리즈번,2018-06-01,21.6,10.96,0.6,69.6,0.0,59.5
호주,브리즈번,2018-07-01,21.94,10.05,0.92,71.55,0.0,59.27
호주,브리즈번,2018-08-01,23.02,9.67,0.41,57.81,0.0,59.55
호주,브리즈번,2018-09-01,23.84,12.91,1.37,73.03,0.0,61.24
호주,브리즈번,2018-10-01,24.99,15.8,5.14,81.35,0.0,63.13
호주,브리즈번,2018-11-01,28.81,17.26,0.77,66.1,0.0,65.02
호주,브리즈번,2018-12-01,28.57,19.77,3.73,74.58,0.0,66.24
호주,브리즈번,2019-01-01,30.57,21.5,0.8,70.71,0.0,67.48
호주,브리즈번,2019-02-01,30.38,21.15,1.11,68.71,0.0,67.29
호주,브리즈번,2019-03-01,29.57,20.5,5.26,79.32,0.0,67.14
호주,브리즈번,2019-04-01,25.21,16.56,1.45,80.87,0.0,63.31
호주,브리즈번,2019-05-01,23.53,13.73,0.65,72.48,0.0,61.42
호주,브리즈번,2019-06-01,21.5,11.74,1.46,76.93,0.0,59.8
호주,브리즈번,2019-07-01,21.92,10.93,0.38,71.45,0.0,59.61
호주,브리즈번,2019-08-01,23.07,10.84,0.25,64.71,0.0,60.04
호주,브리즈번,2019-09-01,26.38,13.18,0.22,62.8,0.0,62.33
호주,브리즈번,2019-10-01,26.19,15.18,1.67,71.23,0.0,63.16
호주,브리즈번,2019-11-01,30.36,18.32,0.76,64.7,0.0,66.09
호주,브리즈번,2019-12-01,31.51,20.24,1.5,66.52,0.0,67.43
호주,브리즈번,2020-01-01,30.16,22.01,5.03,77.68,0.0,68.02
호주,브리즈번,2020-02-01,28.41,21.47,11.9,85.1,0.0,67.76
호주,브리즈번,2020-03-01,27.36,18.6,3.41,79.52,0.0,65.21
호주,브리즈번,2020-04-01,27.48,16.4,0.42,74.43,0.0,64.1
호주,브리즈번,2020-05-01,22.82,12.93,0.57,70.1,0.0,60.8
호주,브리즈번,2020-06-01,21.18,11.53,1.07,77.13,0.0,59.57
호주,브리즈번,2020-07-01,20.81,10.71,1.58,73.45,0.0,59.09
호주,브리즈번,2020-08-01,22.25,10.59,0.91,66.48,0.0,59.62
호주,브리즈번,2020-09-01,24.56,13.72,0.74,71.13,0.0,61.84
호주,브리즈번,2020-10-01,26.91,15.95,5.39,71.77,0.0,64.04
호주,브리즈번,2020-11-01,28.52,17.38,0.26,68.37,0.0,64.91
호주,브리즈번,2020-12-01,29.13,20.84,7.11,75.94,0.0,67.29
호주,브리즈번,2021-01-01,28.25,19.92,4.72,78.48,0.0,66.26
호주,브리즈번,2021-02-01,28.82,20.04,3.85,77.36,0.0,66.48
호주,브리즈번,2021-03-01,27.05,19.44,11.15,81.97,0.0,66.12
호주,브리즈번,2021-04-01,24.78,15.1,3.75,77.43,0.0,62.66
호주,브리즈번,2021-05-01,22.82,12.97,2.1,77.94,0.0,60.87
호주,브리즈번,2021-06-01,20.5,10.57,1.48,76.97,0.0,58.9
호주,브리즈번,2021-07-01,20.2,10.27,1.91,73.26,0.0,58.66
호주,브리즈번,2021-08-01,22.74,11.07,0.5,72.06,0.0,60.01
호주,브리즈번,2021-09-01,24.83,12.47,0.62,67.1,0.0,61.43
호주,브리즈번,2021-10-01,27.36,16.31,3.32,73.16,0.0,64.24
호주,브리즈번,2021-11-01,26.39,18.18,8.22,76.4,0.0,65.0
호주,브리즈번,2021-12-01,28.55,18.77,4.5,78.65,0.0,65.88
호주,브리즈번,2022-01-01,28.21,20.49,4.22,79.26,0.0,66.44
호주,브리즈번,2022-02-01,28.18,19.27,20.69,79.14,0.0,67.45
호주,브리즈번,2022-03-01,27.99,18.86,7.77,82.0,0.0,65.97
